imputation,variant,term,coef,se,p_value,nobs,countries
15,no_outcome,poverty_or_social_exclusion_pc,-0.028353962709644062,0.009009179254159401,0.0016482503493244908,608,37
15,no_outcome,government_health_expenditure_gdp_pc,0.04465261714785512,0.0807673252704856,0.5803627243528593,608,37
15,no_outcome,compulsory_health_financing_gdp_pc,0.0035968132922683978,0.0723786612244383,0.9603659284598751,608,37
16,no_outcome,log_gdp_per_capita,-1.7467593809352304,1.3177535834600926,0.18498600088299622,608,37
16,no_outcome,unemployment_rate_pc,-0.008030187116902662,0.030088891820015083,0.7895599267490516,608,37
16,no_outcome,poverty_or_social_exclusion_pc,-0.026039403196789587,0.014526566120700843,0.07304703252663713,608,37
16,no_outcome,government_health_expenditure_gdp_pc,-0.07645316139980374,0.05157340655062719,0.13823006022900078,608,37
16,no_outcome,compulsory_health_financing_gdp_pc,0.01306565400654585,0.0505344200508062,0.7959827757780887,608,37
17,no_outcome,log_gdp_per_capita,-3.4186081695039334,1.311212837922489,0.009128316500329548,608,37
17,no_outcome,unemployment_rate_pc,-0.0029739499760008696,0.027538218023028898,0.9140008071719267,608,37
17,no_outcome,poverty_or_social_exclusion_pc,-0.02098818350357766,0.013656280480640938,0.12432056089432537,608,37
17,no_outcome,government_health_expenditure_gdp_pc,-0.05264934682196058,0.0535633680800125,0.3256390848985483,608,37
17,no_outcome,compulsory_health_financing_gdp_pc,-0.007266366908942064,0.049786853535322854,0.8839612461941104,608,37
18,no_outcome,log_gdp_per_capita,-1.3853526640370437,1.8788108304039366,0.4609058125621214,608,37
18,no_outcome,unemployment_rate_pc,0.0011836633959967507,0.034497553814788015,0.972628741229216,608,37
18,no_outcome,poverty_or_social_exclusion_pc,-0.03512808773894243,0.011248515780256345,0.0017907329104827482,608,37
18,no_outcome,government_health_expenditure_gdp_pc,0.004131475605102394,0.06140447589843959,0.9463564328988885,608,37
18,no_outcome,compulsory_health_financing_gdp_pc,0.03380927071300109,0.03896773056959624,0.3856011528333836,608,37
19,no_outcome,log_gdp_per_capita,-2.9114334854048183,1.3970415232904705,0.03716023557371784,608,37
19,no_outcome,unemployment_rate_pc,-0.002065971668938585,0.026418108860968032,0.9376666870296144,608,37
19,no_outcome,poverty_or_social_exclusion_pc,-0.018979121803201895,0.011957298177370632,0.11245792280962305,608,37
19,no_outcome,government_health_expenditure_gdp_pc,-0.22033036496316694,0.12825592319171747,0.0858155474004284,608,37
19,no_outcome,compulsory_health_financing_gdp_pc,0.0746436486830168,0.03743214304786933,0.04614050776731926,608,37
20,no_outcome,log_gdp_per_capita,-1.4578939798434198,1.4812990118970755,0.32501735428329126,608,37
20,no_outcome,unemployment_rate_pc,0.020808600982646155,0.030136989128620596,0.48990046142413757,608,37
20,no_outcome,poverty_or_social_exclusion_pc,-0.022227807997123077,0.013035073256575137,0.08815139354598224,608,37
20,no_outcome,government_health_expenditure_gdp_pc,-0.10462907684196832,0.03780620170105288,0.00564861494318895,608,37
20,no_outcome,compulsory_health_financing_gdp_pc,0.0658097685070365,0.0358889846773715,0.06669797041436949,608,37
21,no_outcome,log_gdp_per_capita,-1.6685017469351413,0.9503379803582972,0.07914084141154594,608,37
21,no_outcome,unemployment_rate_pc,0.026360463095170678,0.038775337795733555,0.49661496344138745,608,37
21,no_outcome,poverty_or_social_exclusion_pc,-0.028187250201336174,0.015657255432350924,0.07181838881768056,608,37
21,no_outcome,government_health_expenditure_gdp_pc,-0.05090241916474289,0.0477830021521462,0.28674789018700786,608,37
21,no_outcome,compulsory_health_financing_gdp_pc,0.05763310621928074,0.035062374336641555,0.10023181147601835,608,37
22,no_outcome,log_gdp_per_capita,-1.9690687969349236,1.474856596723202,0.1818463365470595,608,37
22,no_outcome,unemployment_rate_pc,0.013889644734389944,0.034144419764080426,0.684161452840113,608,37
22,no_outcome,poverty_or_social_exclusion_pc,-0.016221118786263908,0.011392361417166446,0.15448723013090182,608,37
22,no_outcome,government_health_expenditure_gdp_pc,-0.09070238329899051,0.06858124410767705,0.18598381507722073,608,37
