mechanism,replicate,estimator,status,coef,se,ci_low,ci_high,rows,countries,years,reference_coef,bias,abs_error,absolute_coefficient_error,sign_reversal,ci_coverage,row_retention,country_retention,year_retention,target_distance,Delta_row,Delta_country,Delta_year,Delta_weight,Delta_balance,TDI,wrong_conclusion
early_year,9,mnar_shift_mi_fe,estimated,-0.04608243203171146,0.04784993806946922,-0.13986831064787114,0.04770344658444821,282,30,10,0.17752062443807945,-0.2236030564697909,0.2236030564697909,0.2236030564697909,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,10,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,10,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,10,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,10,pmm_mi_fe,estimated,-0.07620361743519918,0.03103645647434764,-0.13703507212492055,-0.015372162745477806,282,30,10,0.17752062443807945,-0.25372424187327863,0.25372424187327863,0.25372424187327863,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,10,mnar_shift_mi_fe,estimated,-0.05754951966207448,0.026122954418100346,-0.10875051032155116,-0.0063485290025978025,282,30,10,0.17752062443807945,-0.23507014410015392,0.23507014410015392,0.23507014410015392,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,11,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,11,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,11,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,11,pmm_mi_fe,estimated,-0.025138529714558086,0.027482831986517648,-0.07900488040813267,0.0287278209790165,282,30,10,0.17752062443807945,-0.20265915415263752,0.20265915415263752,0.20265915415263752,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,11,mnar_shift_mi_fe,estimated,-0.05529210917444391,0.029690253902411316,-0.11348500682317009,0.0029007884742822676,282,30,10,0.17752062443807945,-0.23281273361252336,0.23281273361252336,0.23281273361252336,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,12,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,12,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,12,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,12,pmm_mi_fe,estimated,-0.03538186657202275,0.06546021816686931,-0.1636838941790866,0.09292016103504111,282,30,10,0.17752062443807945,-0.2129024910101022,0.2129024910101022,0.2129024910101022,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,12,mnar_shift_mi_fe,estimated,-0.04801381518623415,0.032775975671883624,-0.11225472750312604,0.01622709713065775,282,30,10,0.17752062443807945,-0.2255344396243136,0.2255344396243136,0.2255344396243136,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,13,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,13,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,13,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,13,pmm_mi_fe,estimated,-0.03731966744846887,0.03245719850435903,-0.10093577651701258,0.026296441620074835,282,30,10,0.17752062443807945,-0.21484029188654832,0.21484029188654832,0.21484029188654832,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,13,mnar_shift_mi_fe,estimated,-0.052021395720069544,0.03913211515365783,-0.1287203414212389,0.024677549981099806,282,30,10,0.17752062443807945,-0.229542020158149,0.229542020158149,0.229542020158149,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,14,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,14,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,14,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,14,pmm_mi_fe,estimated,-0.03512675593998354,0.045120946314065026,-0.12356381071555098,0.05331029883558391,282,30,10,0.17752062443807945,-0.212647380378063,0.212647380378063,0.212647380378063,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,14,mnar_shift_mi_fe,estimated,-0.07018171436821585,0.034864112330327386,-0.13851537453565754,-0.0018480542007741768,282,30,10,0.17752062443807945,-0.2477023388062953,0.2477023388062953,0.2477023388062953,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,15,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,15,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,15,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,15,pmm_mi_fe,estimated,-0.04988122838137282,0.0336931500210306,-0.1159198024225928,0.016157345659847153,282,30,10,0.17752062443807945,-0.22740185281945227,0.22740185281945227,0.22740185281945227,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,15,mnar_shift_mi_fe,estimated,-0.0759816779199589,0.03084581186991053,-0.13643946918498354,-0.01552388665493426,282,30,10,0.17752062443807945,-0.25350230235803833,0.25350230235803833,0.25350230235803833,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,16,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,16,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,16,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,16,pmm_mi_fe,estimated,-0.04428738090797876,0.06093217305576951,-0.163714440097287,0.07513967828132948,282,30,10,0.17752062443807945,-0.2218080053460582,0.2218080053460582,0.2218080053460582,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,16,mnar_shift_mi_fe,estimated,-0.05663833428241338,0.024318390927812007,-0.10430238050092491,-0.008974288063901853,282,30,10,0.17752062443807945,-0.23415895872049283,0.23415895872049283,0.23415895872049283,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,17,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,17,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,17,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,17,pmm_mi_fe,estimated,-0.0686611711142254,0.02776673828707684,-0.123083978156896,-0.014238364071554793,282,30,10,0.17752062443807945,-0.24618179555230485,0.24618179555230485,0.24618179555230485,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,17,mnar_shift_mi_fe,estimated,-0.08072222806864968,0.03062003210965246,-0.1407374910035685,-0.02070696513373086,282,30,10,0.17752062443807945,-0.2582428525067291,0.2582428525067291,0.2582428525067291,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,18,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,18,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,18,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,18,pmm_mi_fe,estimated,-0.04467528302795425,0.039456876864753465,-0.12201076168287103,0.032660195626962533,282,30,10,0.17752062443807945,-0.2221959074660337,0.2221959074660337,0.2221959074660337,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,18,mnar_shift_mi_fe,estimated,-0.06860740875790956,0.027797727586773884,-0.12309095482798638,-0.01412386268783275,282,30,10,0.17752062443807945,-0.24612803319598903,0.24612803319598903,0.24612803319598903,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,19,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,19,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,19,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,19,pmm_mi_fe,estimated,-0.04546480796150457,0.024858438292501176,-0.09418734701480688,0.003257731091797729,282,30,10,0.17752062443807945,-0.22298543239958402,0.22298543239958402,0.22298543239958402,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,19,mnar_shift_mi_fe,estimated,-0.05301462790756621,0.028837689203120548,-0.10953649874568248,0.0035072429305500613,282,30,10,0.17752062443807945,-0.23053525234564565,0.23053525234564565,0.23053525234564565,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,20,complete_case_fe,estimated,0.10021780301151473,0.07894316795735028,-0.05451080618489182,0.25494641220792125,192,30,7,0.17752062443807945,-0.07730282142656472,0.07730282142656472,0.07730282142656472,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18156379705167894,0.11961462628387975,0.1840654719011543,False
early_year,20,population_weighted_fe,estimated,0.1348080864814337,0.05145846480405104,0.033949495465493654,0.23566667749737374,192,30,7,0.17752062443807945,-0.04271253795664576,0.04271253795664576,0.04271253795664576,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.3701336426080317,0.11961462628387975,0.2217794410124249,False
early_year,20,ipw_fe,estimated,0.09811254094550319,0.07874513750591045,-0.05622792856608129,0.2524530104570877,192,30,7,0.17752062443807945,-0.07940808349257626,0.07940808349257626,0.07940808349257626,False,True,0.6808510638297872,1.0,0.7,0.7387635624540926,0.3191489361702128,0.0,0.30000000000000004,0.18180849435664453,0.11961462628387975,0.18411441136214743,False
early_year,20,pmm_mi_fe,estimated,-0.06659465061613289,0.029987988328536677,-0.12537110774006477,-0.007818193492201003,282,30,10,0.17752062443807945,-0.24411527505421232,0.24411527505421232,0.24411527505421232,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
early_year,20,mnar_shift_mi_fe,estimated,-0.04093877065591924,0.02445620525466591,-0.08887293295506443,0.006995391643225941,282,30,10,0.17752062443807945,-0.2184593950939987,0.2184593950939987,0.2184593950939987,True,False,0.6808510638297872,1.0,0.7,0.7387635624540926,0.0,0.0,0.0,0.0,0.0,0.0,True
country_group,1,complete_case_fe,estimated,0.12086112402778927,0.06921954087291819,-0.014809176083130385,0.25653142413870894,203,30,10,0.17752062443807945,-0.05665950041029018,0.05665950041029018,0.05665950041029018,False,True,0.7198581560283688,1.0,1.0,0.4157623087778025,0.2801418439716312,0.0,0.0,0.15660251433319672,0.13562046480617132,0.11447296462219984,False
country_group,1,population_weighted_fe,estimated,0.30014731016689583,0.0658366660929283,0.17110744462475636,0.4291871757090353,203,30,10,0.17752062443807945,0.12262668572881638,0.12262668572881638,0.12262668572881638,False,True,0.7198581560283688,1.0,1.0,0.4157623087778025,0.2801418439716312,0.0,0.0,0.35113804778008595,0.13562046480617132,0.1533800713115777,False
country_group,1,ipw_fe,estimated,0.10481598054490607,0.06766998352552032,-0.027817187165113777,0.2374491482549259,203,30,10,0.17752062443807945,-0.07270464389317338,0.07270464389317338,0.07270464389317338,False,True,0.7198581560283688,1.0,1.0,0.4157623087778025,0.2801418439716312,0.0,0.0,0.1712228487059561,0.13562046480617132,0.11739703149675174,False
country_group,1,pmm_mi_fe,estimated,-0.00029201896843375486,0.05270716067046952,-0.10359805388255401,0.1030140159456865,282,30,10,0.17752062443807945,-0.1778126434065132,0.1778126434065132,0.1778126434065132,True,False,0.7198581560283688,1.0,1.0,0.4157623087778025,0.0,0.0,0.0,0.0,0.0,0.0,True
country_group,1,mnar_shift_mi_fe,estimated,0.009791581906852096,0.05477862946127324,-0.09757453183724345,0.11715769565094765,282,30,10,0.17752062443807945,-0.16772904253122736,0.16772904253122736,0.16772904253122736,False,False,0.7198581560283688,1.0,1.0,0.4157623087778025,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,2,complete_case_fe,estimated,0.22291334395397933,0.06136601462364262,0.1026359552916398,0.3431907326163188,202,30,10,0.17752062443807945,0.045392719515899876,0.045392719515899876,0.045392719515899876,False,True,0.7163120567375887,1.0,1.0,0.4628775764159591,0.2836879432624113,0.0,0.0,0.1588340320060615,0.1791896331535478,0.12434232168440414,False
country_group,2,population_weighted_fe,estimated,0.355760746520993,0.05985205044278912,0.2384507276531263,0.47307076538885967,202,30,10,0.17752062443807945,0.17824012208291354,0.17824012208291354,0.17824012208291354,False,False,0.7163120567375887,1.0,1.0,0.4628775764159591,0.2836879432624113,0.0,0.0,0.3609450915922111,0.1791896331535478,0.16476453360163404,False
country_group,2,ipw_fe,estimated,0.23076245963720798,0.06561898201051089,0.10214925489660664,0.3593756643778093,202,30,10,0.17752062443807945,0.053241835199128534,0.053241835199128534,0.053241835199128534,False,True,0.7163120567375887,1.0,1.0,0.4628775764159591,0.2836879432624113,0.0,0.0,0.17331082539390658,0.1791896331535478,0.12723768036197314,False
country_group,2,pmm_mi_fe,estimated,0.035430313333350484,0.03413528617688198,-0.031474847573338204,0.10233547424003916,282,30,10,0.17752062443807945,-0.14209031110472897,0.14209031110472897,0.14209031110472897,False,False,0.7163120567375887,1.0,1.0,0.4628775764159591,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,2,mnar_shift_mi_fe,estimated,0.04661178417197373,0.06248306094337175,-0.07585501527703489,0.16907858362098235,282,30,10,0.17752062443807945,-0.13090884026610572,0.13090884026610572,0.13090884026610572,False,False,0.7163120567375887,1.0,1.0,0.4628775764159591,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,3,complete_case_fe,estimated,0.2468090568011617,0.05550589778156939,0.13801749714928568,0.3556006164530377,202,30,10,0.17752062443807945,0.06928843236308224,0.06928843236308224,0.06928843236308224,False,True,0.7163120567375887,1.0,1.0,0.43428643910998993,0.2836879432624113,0.0,0.0,0.1588340320060615,0.15059849584757862,0.11862409422321027,False
country_group,3,population_weighted_fe,estimated,0.36059625927479216,0.05981643132719262,0.24335605387349463,0.4778364646760897,202,30,10,0.17752062443807945,0.18307563483671271,0.18307563483671271,0.18307563483671271,False,False,0.7163120567375887,1.0,1.0,0.43428643910998993,0.2836879432624113,0.0,0.0,0.35800512103669385,0.15059849584757862,0.15845831202933675,False
country_group,3,ipw_fe,estimated,0.24774347610481887,0.05736637008206817,0.13530539074396525,0.3601815614656725,202,30,10,0.17752062443807945,0.07022285166673942,0.07022285166673942,0.07022285166673942,False,True,0.7163120567375887,1.0,1.0,0.43428643910998993,0.2836879432624113,0.0,0.0,0.1731997927888106,0.15059849584757862,0.12149724637976012,False
country_group,3,pmm_mi_fe,estimated,0.016443002576633503,0.0693733140026426,-0.11952869286854598,0.15241469802181298,282,30,10,0.17752062443807945,-0.16107762186144595,0.16107762186144595,0.16107762186144595,False,False,0.7163120567375887,1.0,1.0,0.43428643910998993,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,3,mnar_shift_mi_fe,estimated,0.018391230335894435,0.04062155430111727,-0.061227016094295414,0.09800947676608428,282,30,10,0.17752062443807945,-0.15912939410218502,0.15912939410218502,0.15912939410218502,False,False,0.7163120567375887,1.0,1.0,0.43428643910998993,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,4,complete_case_fe,estimated,0.20194263099691137,0.05487583035283633,0.09438600350535217,0.3094992584884706,205,30,10,0.17752062443807945,0.02442200655883192,0.02442200655883192,0.02442200655883192,False,True,0.7269503546099291,1.0,1.0,0.4158800366237886,0.2730496453900709,0.0,0.0,0.15216140822868024,0.14283039123371763,0.11360828897049376,False
country_group,4,population_weighted_fe,estimated,0.2952854492111023,0.05054758811554206,0.19621217650463985,0.3943587219175647,205,30,10,0.17752062443807945,0.11776482477302283,0.11776482477302283,0.11776482477302283,False,False,0.7269503546099291,1.0,1.0,0.4158800366237886,0.2730496453900709,0.0,0.0,0.3573757349749052,0.14283039123371763,0.15465115431973878,False
country_group,4,ipw_fe,estimated,0.20936271053167158,0.05684450677869582,0.09794747724542777,0.32077794381791536,205,30,10,0.17752062443807945,0.031842086093592126,0.031842086093592126,0.031842086093592126,False,True,0.7269503546099291,1.0,1.0,0.4158800366237886,0.2730496453900709,0.0,0.0,0.1651038716979451,0.14283039123371763,0.11619678166434673,False
country_group,4,pmm_mi_fe,estimated,0.029738087389168458,0.0581298413752271,-0.08419640170627665,0.14367257648461357,282,30,10,0.17752062443807945,-0.14778253704891098,0.14778253704891098,0.14778253704891098,False,False,0.7269503546099291,1.0,1.0,0.4158800366237886,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,4,mnar_shift_mi_fe,estimated,0.012397760013571478,0.0257259111528579,-0.03802502584603001,0.06282054587317296,282,30,10,0.17752062443807945,-0.16512286442450796,0.16512286442450796,0.16512286442450796,False,False,0.7269503546099291,1.0,1.0,0.4158800366237886,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,5,complete_case_fe,estimated,0.23130331583412597,0.0554881143181476,0.12254661177055669,0.34006001989769524,206,30,10,0.17752062443807945,0.05378269139604652,0.05378269139604652,0.05378269139604652,False,True,0.7304964539007093,1.0,1.0,0.40410770715655175,0.2695035460992907,0.0,0.0,0.1499517185204154,0.13460416105726106,0.11081188513539345,False
country_group,5,population_weighted_fe,estimated,0.41872127961194067,0.06287332996770621,0.2954895528752365,0.5419530063486449,206,30,10,0.17752062443807945,0.24120065517386122,0.24120065517386122,0.24120065517386122,False,False,0.7304964539007093,1.0,1.0,0.40410770715655175,0.2695035460992907,0.0,0.0,0.3515008687315665,0.13460416105726106,0.15112171517762366,False
country_group,5,ipw_fe,estimated,0.2321918598405206,0.05822910303174067,0.11806281789830889,0.34632090178273234,206,30,10,0.17752062443807945,0.05467123540244115,0.05467123540244115,0.05467123540244115,False,True,0.7304964539007093,1.0,1.0,0.40410770715655175,0.2695035460992907,0.0,0.0,0.1624595701018623,0.13460416105726106,0.11331345545168281,False
country_group,5,pmm_mi_fe,estimated,0.03518886670895556,0.03459904706592668,-0.03262526554026074,0.10300299895817186,282,30,10,0.17752062443807945,-0.14233175772912388,0.14233175772912388,0.14233175772912388,False,False,0.7304964539007093,1.0,1.0,0.40410770715655175,0.0,0.0,0.0,0.0,0.0,0.0,False
country_group,5,mnar_shift_mi_fe,estimated,0.01625481673609934,0.02168480985509785,-0.026247410579892445,0.058757044052091124,282,30,10,0.17752062443807945,-0.16126580770198012,0.16126580770198012,0.16126580770198012,False,False,0.7304964539007093,1.0,1.0,0.40410770715655175,0.0,0.0,0.0,0.0,0.0,0.0,False
