indicator_id,dataset_code,care_type,barrier_type,denominator,reason_code,reason_label,geo,year,value_pc,status
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,AT,2024,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,AT,2025,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2008,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2009,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2010,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2011,1.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2012,1.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2013,1.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2014,2.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2015,2.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2016,2.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2017,2.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2018,1.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2019,1.8,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2020,1.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2021,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2022,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2023,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2024,1.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BE,2025,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2008,11.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2009,7.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2010,7.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2011,7.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2012,5.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2013,6.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2014,4.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2015,3.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2016,2.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2017,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2018,1.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2019,1.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2020,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2021,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2022,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2023,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2024,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,BG,2025,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2008,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2009,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2010,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2011,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2012,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2013,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2014,1.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2015,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2016,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2017,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2018,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2019,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2020,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2021,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2022,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2023,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CH,2024,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2008,2.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2009,3.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2010,3.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2011,4.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2012,3.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2013,4.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2014,4.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2015,1.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2016,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2017,1.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2018,1.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2019,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2020,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2021,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2022,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2023,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2024,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CY,2025,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2008,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2009,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2010,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2011,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2012,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2013,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2014,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2015,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2016,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2017,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2018,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2019,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2020,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2021,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2022,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2023,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2024,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,CZ,2025,0.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2008,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2009,1.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2010,1.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2011,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2012,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2013,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2014,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2015,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2016,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2017,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2018,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2019,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2020,0.1,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2021,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2022,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2023,0.1,e
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2024,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DE,2025,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2008,0.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2009,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2010,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2011,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2012,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2013,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2014,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2015,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2016,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2017,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2018,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2019,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2020,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2021,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2022,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2023,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2024,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,DK,2025,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2008,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2009,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2010,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2011,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2012,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2013,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2014,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2015,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2016,1.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2017,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2018,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2019,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2020,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2021,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2022,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2023,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2024,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EE,2025,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2008,4.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2009,4.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2010,4.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2011,6.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2012,6.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2013,7.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2014,9.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2015,10.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2016,12.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2017,8.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2018,8.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2019,7.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2020,5.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2021,5.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2022,8.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2023,9.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2024,9.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,EL,2025,8.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2008,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2009,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2010,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2011,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2012,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2013,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2014,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2015,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2016,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2017,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2018,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2019,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2020,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2021,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2022,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2023,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2024,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,ES,2025,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2008,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2009,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2010,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2011,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2012,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2013,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2014,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2015,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2016,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2017,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2018,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2019,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2020,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2021,0.0,n
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2022,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2023,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2024,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FI,2025,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2008,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2009,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2010,1.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2011,1.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2012,1.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2013,2.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2014,2.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2015,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2016,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2017,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2018,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2019,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2020,2.0,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2021,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2022,2.0,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2023,1.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2024,2.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,FR,2025,1.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2010,2.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2011,2.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2012,1.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2013,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2014,1.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2015,0.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2016,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2017,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2018,0.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2019,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2020,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2021,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2022,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2023,0.2,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2024,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HR,2025,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2008,2.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2009,1.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2010,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2011,2.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2012,2.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2013,2.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2014,2.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2015,2.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2016,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2017,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2018,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2019,0.4,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2020,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2021,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2022,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2023,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2024,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,HU,2025,0.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2008,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2009,1.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2010,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2011,1.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2012,2.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2013,2.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2014,2.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2015,2.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2016,1.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2017,1.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2018,0.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2019,0.9,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2020,0.6,b
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2021,0.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2022,0.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2023,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2024,0.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IE,2025,0.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2008,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2009,1.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2010,2.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2011,3.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2012,3.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2013,2.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2014,3.4,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2015,3.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2016,2.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2017,2.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2018,2.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2019,3.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IS,2020,1.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2008,3.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2009,4.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2010,3.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2011,5.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2012,4.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2013,5.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2014,6.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2015,6.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2016,4.9,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2017,1.5,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2018,2.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2019,1.3,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2021,1.1,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2022,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2023,1.2,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2024,1.0,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,IT,2025,1.6,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,LT,2008,1.8,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,LT,2009,0.7,
medical_population_cost,hlth_silc_08,medical,cost,population,TXP,Too expensive,LT,2010,0.8,
